id,hash_sha256,nome_original,nome_novo,caminho,tamanho_bytes,data_processamento,versao,titulo,autor,instituicao,ano_publicacao,tipo_documental,area_conhecimento,palavras_chave,categoria,status
35,c9a9f3d247ec2c38187a24c2d5580f53183933fd4fa402fc242cf28abc803d66,mini_exame_do_estado_mental_formulario_rio.pdf,2024_Secretaria_Municipal_de_Saude_do_Rio_de_MINI_EXAME_DO_ESTADO_MENTAL_MEEM.pdf,C:\calculadoras-de-enfermagem\docs\2024_Secretaria_Municipal_de_Saude_do_Rio_de_MINI_EXAME_DO_ESTADO_MENTAL_MEEM.pdf,1238216,2026-08-03T21:13:02.426889,,MINI EXAME DO ESTADO MENTAL (MEEM),[],Secretaria Municipal de Saúde do Rio de Janeiro,2024,formulario,Medicina,"[""Mini Exame do Estado Mental"", ""MEEM"", ""avaliação cognitiva"", ""idoso"", ""escolaridade""]",Formulário,processado
34,8114c119acc93aa8663a266578c5f990a839f0e2efa285bc8f3abc45b3c7586e,Manual-de-conferencia-e-reposicao-do-carro-de-emergencia-MS-2024.pdf,2024_MA.DENF.001_CONFERENCIA_E_REPOSICAO_DO_CARRO_DE_EMERGENCIA.pdf,C:\calculadoras-de-enfermagem\docs\2024_MA.DENF.001_CONFERENCIA_E_REPOSICAO_DO_CARRO_DE_EMERGENCIA.pdf,1631441,2026-08-03T21:12:56.474963,2,CONFERÊNCIA E REPOSIÇÃO DO CARRO DE EMERGÊNCIA,"[""Leili Mara Mateus Da Cunha""]",,2024,manual,Enfermagem,[],,processado
33,e71f8db12bb5e212df4b93313ec67e8e4075ff802b26f52447ecd5c28f90f440,"KIT Intubação, proposto pelo Ministério da Saúde, em parceria com o CONASS e CONASEMS.pdf",2020_Secretaria_de_Estado_da_Saude_KIT_Intubacao_proposto_pelo_Ministerio_da_Saude_em_parceria_com_o_CONASS_e_CONAS.pdf,C:\calculadoras-de-enfermagem\docs\2020_Secretaria_de_Estado_da_Saude_KIT_Intubacao_proposto_pelo_Ministerio_da_Saude_em_parceria_com_o_CONASS_e_CONAS.pdf,94815,2026-08-03T21:12:53.695808,,"KIT Intubação, proposto pelo Ministério da Saúde, em parceria com o CONASS e CONASEMS","[""Adriane Lopes Medeiros""]",Secretaria de Estado da Saúde,2020,protocolo,Farmacologia,"[""KIT Intubação"", ""Medicamentos"", ""Ministério da Saúde"", ""CONASS"", ""CONASEMS""]",Anexo,processado
32,abcaf81b33b837c6a660c236fdd721149eaafe21ad2d5cdcabeba51fd21bb7a2,interpretacao_de-gasometria_arterial.pdf,2021_Faculdade_de_Medicina_Universidade_Feder_Interpretacao_de_gasometria_arterial.pdf,C:\calculadoras-de-enfermagem\docs\2021_Faculdade_de_Medicina_Universidade_Feder_Interpretacao_de_gasometria_arterial.pdf,1236046,2026-08-03T21:12:49.709317,,Interpretação de gasometria arterial,"[""Eduardo Borges Gomes"", ""Hugo Cataud Pacheco Pereira""]","Faculdade de Medicina, Universidade Federal do Rio Grande",2021,artigo_cientifico,Medicina,"[""Diagnóstico"", ""Gasometria Arterial"", ""Competência Clínica"", ""Ensino"", ""Medicina""]",,processado
31,a6e6cca4fdffdc8160fecf128ea71b57e8c591167001e7af5695da8999e80090,ibam-2025-prefeitura-de-bebedouro-sp-enfermeiro-prova.pdf,2025_IBAM_24916-ENFERMEIRO-1-M_Concurso_Publico_Edital_no_022024.pdf,C:\calculadoras-de-enfermagem\docs\2025_IBAM_24916-ENFERMEIRO-1-M_Concurso_Publico_Edital_no_022024.pdf,196369,2026-08-03T21:12:30.551512,,Concurso Público - Edital nº 02/2024,[],IBAM,2025,outro,Enfermagem,[],Concurso Público,processado
30,306340bde625d5d14c0862aa7644e54c60caf0f63b55cad99ab2db16ef018054,ibam-2025-prefeitura-de-bebedouro-sp-enfermeiro-gabarito.pdf,2025_Prefeitura_do_Municipio_de_Bebedouro_CP_02-2024_EDITAL_DE_DECISAO_DE_RECURSOS_E_RETIFICACAO_DE_GABARITO.pdf,C:\calculadoras-de-enfermagem\docs\2025_Prefeitura_do_Municipio_de_Bebedouro_CP_02-2024_EDITAL_DE_DECISAO_DE_RECURSOS_E_RETIFICACAO_DE_GABARITO.pdf,79668,2026-08-03T21:12:27.202589,,EDITAL DE DECISÃO DE RECURSOS E RETIFICAÇÃO DE GABARITO,[],Prefeitura do Município de Bebedouro,2025,outro,Gestao_Hospitalar,[],,processado
29,aa5a76cae63778db075737ac7cf2be32cdcfad62c13638515d342e09c49f62f8,ibam-2024-prefeitura-de-guarulhos-sp-enfermeiro-a-prova.pdf,2024_Prefeitura_de_Guarulhos_CONCURSO_PUBLICO_Edital_no_092024.pdf,C:\calculadoras-de-enfermagem\docs\2024_Prefeitura_de_Guarulhos_CONCURSO_PUBLICO_Edital_no_092024.pdf,360488,2026-08-03T21:12:23.950848,,CONCURSO PÚBLICO - Edital nº 09/2024,[],Prefeitura de Guarulhos,2024,outro,Enfermagem,[],Concurso Público,processado
28,e854a81a6dd6c664e1f604d9ed4a17709f5cc5d59dcd2601c6a3c9089238e3d5,ibam-2024-prefeitura-de-guarulhos-sp-enfermeiro-a-gabarito.pdf,2024_Prefeitura_de_Guarulhos_132024_SGE01_EDITAL_DE_GABARITO_No._132024_SGE01.pdf,C:\calculadoras-de-enfermagem\docs\2024_Prefeitura_de_Guarulhos_132024_SGE01_EDITAL_DE_GABARITO_No._132024_SGE01.pdf,486650,2026-08-03T21:12:20.605738,,EDITAL DE GABARITO Nº. 13/2024 - SGE01,[],Prefeitura de Guarulhos,2024,outro,Saúde_Pública,[],,processado
27,e1eb00baf38ce3046f4d6afbb3727090060dd0b643df5467d4d16cf8f28896cb,HIGIENIZAÇÃO DAS MÃOS.pdf,2020_ANVISA_Higienizacao_Simples_das_Maos.pdf,C:\calculadoras-de-enfermagem\docs\2020_ANVISA_Higienizacao_Simples_das_Maos.pdf,4031705,2026-08-03T21:12:17.350191,,Higienização Simples das Mãos,"[""Anderson Dasoler Camargo""]",ANVISA,2020,cartilha,Enfermagem,"[""higienização das mãos"", ""lavagem das mãos"", ""prevenção de infecções"", ""ANVISA"", ""Ministério da Saúde""]",Material educativo,processado
26,7b749e16b8c45cc3558d1632cc9159cd5d754f9c40766b41185216431671b606,Guia_Cateteres-e-Sondas_materiais-hospitalares.pdf,XXXX_Guia_Rapido_Dispositivos_Invasivos_Cateteres_e_Sondas.pdf,C:\calculadoras-de-enfermagem\docs\XXXX_Guia_Rapido_Dispositivos_Invasivos_Cateteres_e_Sondas.pdf,37613,2026-08-03T21:12:07.252107,,"Guia Rápido: Dispositivos Invasivos, Cateteres e Sondas",[],,,manual,Enfermagem,"[""cateteres"", ""sondas"", ""dispositivos invasivos"", ""enfermagem"", ""acesso vascular""]",Guia,processado
25,2c8d5e3007aa7d1e6a4dfb538ff9f5936fd02019fda62130edf374eb8ebd0caf,GENOGRAMA E ECOMAPA.pdf,2022_Faculdade_de_Ciencias_da_Saude_de_Unai_F_Acolhimento_e_o_uso_de_Genograma_e_Ecomapa_pelo_enfermeiro_na_estrategia_de_saud.pdf,C:\calculadoras-de-enfermagem\docs\2022_Faculdade_de_Ciencias_da_Saude_de_Unai_F_Acolhimento_e_o_uso_de_Genograma_e_Ecomapa_pelo_enfermeiro_na_estrategia_de_saud.pdf,281570,2026-08-03T21:12:03.947208,,Acolhimento e o uso de Genograma e Ecomapa pelo enfermeiro na estratégia de saúde da família,"[""Abner Alves de Souza"", ""Franciele Alves de Souza"", ""Thayla Estrela de Macedo"", ""Leandro Silva Menezes"", ""Vanderlene Pinto Brandão"", ""José Athayde Vasconcelos Morais"", ""Maria Das Neves Martins"", ""Nathalia Beatriz Martins Costa"", ""Danielle Galdino de Souza""]",Faculdade de Ciências da Saúde de Unaí - FACISA,2022,artigo_cientifico,Enfermagem,"[""Ecomapa"", ""Estratégia de Saúde da Família"", ""Genograma"", ""Enfermagem""]",,processado
24,d14e9f992ad19b353dd68c03f0e1e13b3c31a7f842b9a8bfde45ca09f9264fae,GENOGRAMA E ECOMAPA COMO FERRAMENTAS TERAPEUTICAS.pdf,2025_Secretaria_Municipal_de_Saude_de_Governa_Genograma_e_ecomapa_como_ferramentas_terapeuticas_revisao_narrativa.pdf,C:\calculadoras-de-enfermagem\docs\2025_Secretaria_Municipal_de_Saude_de_Governa_Genograma_e_ecomapa_como_ferramentas_terapeuticas_revisao_narrativa.pdf,629373,2026-08-03T21:11:57.770383,,Genograma e ecomapa como ferramentas terapêuticas: revisão narrativa,"[""André Gustavo Pinto de Souza"", ""Damiana Rogai Siqueira"", ""Heder José Ribeiro"", ""Itália Aparecida dos Santos Zanelli"", ""Jéssica dos Santos Muniz"", ""Lory Arantes Werneck""]","Secretaria Municipal de Saúde de Governador Valadares, Minas Gerais, Brasil; Universidade Federal de Juiz de Fora, Governador Valadares, Minas Gerais, Brasil",2025,artigo_cientifico,Saude_Publica,"[""Medicina de Família e Comunidade"", ""Medicina Integrativa"", ""Terapêutica""]",,processado
23,a6409f4662b10e94e2abaeba71cd02f357d17879946dddb232183e0a75e4e30e,FUNDAMENTOS-DA-ENFERMAGEM-EM-UTI.pdf,2019_FUNDAMENTOS_DA_ENFERMAGEM_EM_UTI.pdf,C:\calculadoras-de-enfermagem\docs\2019_FUNDAMENTOS_DA_ENFERMAGEM_EM_UTI.pdf,860678,2026-08-03T21:11:51.324294,,FUNDAMENTOS DA ENFERMAGEM EM UTI,[],,2019,manual,Enfermagem,[],,processado
22,d344ed5bcde639489db2676055cf8abc8254e41348a6da0fd05c90b2f012e2ca,FORMULÁRIO DE MEEM.pdf,XXXX_MINI_EXAME_DO_ESTADO_MENTAL_MEEM.pdf,C:\calculadoras-de-enfermagem\docs\XXXX_MINI_EXAME_DO_ESTADO_MENTAL_MEEM.pdf,63184,2026-08-03T21:11:47.775071,,MINI EXAME DO ESTADO MENTAL - MEEM,[],,,formulario,Neurologia,[],Avaliação cognitiva,processado
21,f774654ecbe147947b00dfa399e609ca849807c8cc5807100b7e699691910a72,formulario-sbar-passagem-de-plantao.pdf,XXXX_SBAR_na_Enfermagem_Passagem_de_Plantao_e_Transicao_de_Cuidados.pdf,C:\calculadoras-de-enfermagem\docs\XXXX_SBAR_na_Enfermagem_Passagem_de_Plantao_e_Transicao_de_Cuidados.pdf,1417195,2026-08-03T21:11:24.070996,,SBAR na Enfermagem: Passagem de Plantão e Transição de Cuidados,[],,,formulario,Enfermagem,[],,processado
20,d6ddc85460378e7eafe8813e8f51ea332d396cad03396da2bf8f7f42b5b399f8,Enfermeiro_FUVEST_Hospital_Clinicas_Sao_Paulo_SP_2025.pdf,2024_Universidade_de_Sao_Paulo_EDITAL_RH_No_0222024_CONCURSOS_AREAS_DIVERSAS_USP_EDUCADOR_ESPECIALIDADE_ENFERMAGEM.pdf,C:\calculadoras-de-enfermagem\docs\2024_Universidade_de_Sao_Paulo_EDITAL_RH_No_0222024_CONCURSOS_AREAS_DIVERSAS_USP_EDUCADOR_ESPECIALIDADE_ENFERMAGEM.pdf,1349830,2026-08-03T21:11:18.391031,,CONCURSOS ÁREAS DIVERSAS USP - EDUCADOR (ESPECIALIDADE: ENFERMAGEM),[],Universidade de São Paulo,2024,outro,Enfermagem,[],Concurso Público,processado
19,ec67d840a9a032bbb11ce2e1462d40d77b4f343aa1998f0feb8586d3b6d1c35e,Enfermagem-em-unidades-de-hemodiálise.pdf,2018_Enfermagem_em_unidades_de_hemodialise.pdf,C:\calculadoras-de-enfermagem\docs\2018_Enfermagem_em_unidades_de_hemodialise.pdf,2134301,2026-08-03T21:11:14.868112,,Enfermagem em unidades de hemodiálise,[],,2018,manual,Enfermagem,[],,processado
18,8e4d7525619c4b4bd67f4f027de884c7ae72579a5b0f648b582113429bb302ea,documento-j-hum-growth-dev-2025-35-3-412-418-doi-10-36311-jhgd-v35-17448-www-jhgd-com-br-314artigo-origi.pdf,2025_Universidade_Federal_do_Espirito_Santo_Avaliacao_tecnica_microbiologica_e_estrutural_de_seringas_hipodermicas_descartav.pdf,C:\calculadoras-de-enfermagem\docs\2025_Universidade_Federal_do_Espirito_Santo_Avaliacao_tecnica_microbiologica_e_estrutural_de_seringas_hipodermicas_descartav.pdf,661918,2026-08-03T21:11:12.358167,,"Avaliação técnica, microbiológica e estrutural de seringas hipodérmicas descartáveis durante aspiração de fármacos","[""Jorge Guimarães de Souza"", ""Emiliano Joel Stigarribia Canese""]",Universidade Federal do Espírito Santo,2025,artigo_cientifico,Enfermagem,"[""fármacos"", ""enfermagem"", ""controle de infecção"", ""segurança do paciente""]",Artigo Original,processado
17,8c485baebb0e0dd36d2586cfc061e60ee853a1469d99dbdb64fe70de9134bafa,diretrizesaharcp2020.pdf,2020_American_Heart_Association_Destaques_das_Diretrizes_de_RCP_e_ACE_de_2020_da_American_Heart_Association.pdf,C:\calculadoras-de-enfermagem\docs\2020_American_Heart_Association_Destaques_das_Diretrizes_de_RCP_e_ACE_de_2020_da_American_Heart_Association.pdf,4866187,2026-08-03T21:11:06.628222,,Destaques das Diretrizes de RCP e ACE de 2020 da American Heart Association,"[""Eric J. Lavonas"", ""David J. Magid"", ""Khalid Aziz"", ""Katherine M. Berg"", ""Adam Cheng"", ""Amber V. Hoover"", ""Melissa Mahgoub"", ""Ashish R. Panchal"", ""Amber J. Rodriguez"", ""Alexis A. Topjian"", ""Comilla Sasson""]",American Heart Association,2020,diretriz,Emergencia,[],,processado
16,1d38437d87cee2703406d379f31293c17180d12ca25e3e2776f3ce01c43d71b5,diagnosticosnanda2018.pdf,2018_Diagnosticos_de_Enfermagem_da_NANDA-I_2018-2020.pdf,C:\calculadoras-de-enfermagem\docs\2018_Diagnosticos_de_Enfermagem_da_NANDA-I_2018-2020.pdf,677032,2026-08-03T21:11:02.679096,,Diagnósticos de Enfermagem da NANDA-I 2018-2020,"[""Cauê Silverio Marques Zipfel""]",,2018,livro,Enfermagem,"[""Diagnósticos de Enfermagem"", ""NANDA-I"", ""Classificação"", ""Enfermagem""]",Classificação de Diagnósticos de Enfermagem,processado
15,1ce6e82f9bbf9b294c722e0fe482f3269ad1263fe9d34365fbd4607f6f5c7493,diagnosticos-de-enfermagem-da-nanda_2024.pdf,2024_NANDA_International_Diagnosticos_de_Enfermagem_da_NANDA-I_Definicoes_e_Classificacao_2024-2026.pdf,C:\calculadoras-de-enfermagem\docs\2024_NANDA_International_Diagnosticos_de_Enfermagem_da_NANDA-I_Definicoes_e_Classificacao_2024-2026.pdf,6825307,2026-08-03T21:10:59.365534,13ª Edição,Diagnósticos de Enfermagem da NANDA-I: Definições e Classificação 2024-2026,"[""T. Heather Herdman"", ""Shigemi Kamitsuru"", ""Camila Takáo Lopes""]",NANDA International,2024,livro,Enfermagem,"[""Diagnósticos de Enfermagem"", ""NANDA-I"", ""Classificação"", ""Enfermagem""]",Livro,processado
14,335db5b91a322bdcbc798496b855caaf8194582641f4b391672b2b2949d9832a,diagnosticos-da-nanda-internacional_diagnosticos-de-enfermagem.pdf,2021_NANDA_International_Inc._Diagnosticos_de_Enfermagem_Definicoes_e_Classificacao.pdf,C:\calculadoras-de-enfermagem\docs\2021_NANDA_International_Inc._Diagnosticos_de_Enfermagem_Definicoes_e_Classificacao.pdf,6757504,2026-08-03T21:10:54.336414,Décima Segunda Edição,Diagnósticos de Enfermagem: Definições e Classificação,"[""T. Heather Herdman"", ""Shigemi Kamitsuru"", ""Camila Takáo Lopes""]","NANDA International, Inc.",2021,livro,Enfermagem,[],,processado
13,2fea636f11bc6b0a35d5ec2a059f30f732d1f782f5ed90945c6b06ea981bcc51,COMUNICAÇÃO-HUMANA-E-MARKETING-PESSOAL.pdf,2020_COMUNICACAO_HUMANA_E_MARKETING_PESSOAL.pdf,C:\calculadoras-de-enfermagem\docs\2020_COMUNICACAO_HUMANA_E_MARKETING_PESSOAL.pdf,1368481,2026-08-03T21:10:51.135952,,COMUNICAÇÃO HUMANA E MARKETING PESSOAL,"[""Angelyta Araújo Sevidanes""]",,2020,apresentacao,Gestao_Hospitalar,"[""comunicação"", ""marketing pessoal"", ""oratória"", ""falar em público"", ""glossophobia""]",,processado
12,2e11e82bb80952af71dceddd1f4ece47786803360e34155b00bafe301470e23e,codigo-de-etica-dos-profissionais-de-enfermagem_cofen.pdf,2017_Conselho_Federal_de_Enfermagem_Codigo_de_Etica_dos_Profissionais_de_Enfermagem.pdf,C:\calculadoras-de-enfermagem\docs\2017_Conselho_Federal_de_Enfermagem_Codigo_de_Etica_dos_Profissionais_de_Enfermagem.pdf,7012724,2026-08-03T21:10:47.778762,,Código de Ética dos Profissionais de Enfermagem,[],Conselho Federal de Enfermagem,2017,legislacao,Enfermagem,[],Código de Ética,processado
11,696deca2118c00359e8d7b8d22c9041d220c57817acbb8f9eaea0d507b77f17c,Classificações-de-diagnóstico-e-intervenção-de-enfermagem_dra_alba_lucia_botura.pdf,2010_Classificacoes_de_diagnostico_e_intervencao_de_enfermagem_NANDA-NIC.pdf,C:\calculadoras-de-enfermagem\docs\2010_Classificacoes_de_diagnostico_e_intervencao_de_enfermagem_NANDA-NIC.pdf,144929,2026-08-03T21:09:58.367736,,Classificações de diagnóstico e intervenção de enfermagem: NANDA-NIC,"[""Alba Lucia Bottura Leite de Barros""]",,2010,apresentacao,Enfermagem,[],,processado
10,5f2454fcf52f047e6597bef7440f5828a23fb21bac65d3d486f7defa0892a2b8,Classificacao-Wifi-o-novo-sistema-de-classificacao-da-Society-for-vascular-surgery.pdf,2020_Classificacao_WifI_o_novo_sistema_de_classificacao_da_Society_for_Vascular_Surge.pdf,C:\calculadoras-de-enfermagem\docs\2020_Classificacao_WifI_o_novo_sistema_de_classificacao_da_Society_for_Vascular_Surge.pdf,882273,2026-08-03T21:09:41.531049,,"Classificação WifI: o novo sistema de classificação da Society for Vascular Surgery para membros inferiores ameaçados, uma revisão de literatura","[""Lorena de Oliveira Cerqueira"", ""Eliud Garcia Duarte Júnior"", ""André Luis de Souza Barros"", ""José Roberto Cerqueira"", ""Walter Júnior Boim de Araújo""]",,2020,artigo_cientifico,Medicina,"[""pé diabético"", ""úlcera do pé"", ""isquemia"", ""infecção"", ""amputação"", ""mortalidade""]",Artigo de Revisão,processado
9,c2c0e4a6381d52002880461aca3ea7c08540639f04f8395b3d76826c6c4ab980,ATENDIMENTO-PRÉ-HOSPITALAR-TRANSPORTE-E-CLASSIFICAÇÃO-DE-RISCOS-1.pdf,2020_ATENDIMENTO_PRE-HOSPITALAR_TRANSPORTE_E_CLASSIFICACAO_DE_RISCOS.pdf,C:\calculadoras-de-enfermagem\docs\2020_ATENDIMENTO_PRE-HOSPITALAR_TRANSPORTE_E_CLASSIFICACAO_DE_RISCOS.pdf,2534280,2026-08-03T21:09:36.484059,,ATENDIMENTO PRÉ-HOSPITALAR TRANSPORTE E CLASSIFICAÇÃO DE RISCOS,[],,2020,manual,Emergencia,[],,processado
8,3dbf59fb1240d9dac84c2c30f748f4d232501b620400fc55da156baaed7538fb,Aplicabilidade do Instrumento de Fugulin em Pacientes Institucionalizados em Unidade de Terapia Intensiva Adulto.pdf,2023_Aplicabilidade_do_Instrumento_de_Fugulin_em_Pacientes_Institucionalizados_em_Uni.pdf,C:\calculadoras-de-enfermagem\docs\2023_Aplicabilidade_do_Instrumento_de_Fugulin_em_Pacientes_Institucionalizados_em_Uni.pdf,263712,2026-08-03T21:09:33.490026,,Aplicabilidade do Instrumento de Fugulin em Pacientes Institucionalizados em Unidade de Terapia Intensiva Adulto,"[""Antônia Regiane Pereira Duarte Valente"", ""Dayane Thaís Alvarenga dos Passos"", ""Fabiana Jamille Pereira de Araújo""]",,2023,artigo_cientifico,Enfermagem,"[""Cuidados de enfermagem"", ""Cuidado intensivo"", ""Gestão da assistência de enfermagem"", ""Qualidade da assistência em saúde""]",,processado
7,e3bd4b88e092989ee382a8230fd3642a176227669b146141c31aec037d53497c,Aplicabilidade da escala de Fugulin - uma revisão integrativa.pdf,2023_Instituto_Dante_Pazzanese_de_Cardiologia_Aplicabilidade_da_escala_de_Fugulin_uma_revisao_integrativa.pdf,C:\calculadoras-de-enfermagem\docs\2023_Instituto_Dante_Pazzanese_de_Cardiologia_Aplicabilidade_da_escala_de_Fugulin_uma_revisao_integrativa.pdf,172988,2026-08-03T21:09:28.265977,,Aplicabilidade da escala de Fugulin: uma revisão integrativa,"[""Lívia Gâmbaro"", ""Selma Gentil Rossi"", ""Sérgio Henrique Simonetti""]",Instituto Dante Pazzanese de Cardiologia,2023,artigo_cientifico,Enfermagem,"[""Enfermagem"", ""Gestão de Recursos Humanos"", ""Classificação""]",,processado
6,99cb777ce05bc1bae23028dcdca420d6e7c8d9cd28998599345cec6baf156822,ANATOMIA-E-FISIOLOGIA-HUMANA.pdf,2020_ANATOMIA_E_FISIOLOGIA_HUMANA.pdf,C:\calculadoras-de-enfermagem\docs\2020_ANATOMIA_E_FISIOLOGIA_HUMANA.pdf,5966088,2026-08-03T21:09:23.428884,,ANATOMIA E FISIOLOGIA HUMANA,[],,2020,manual,Enfermagem,[],,processado
5,bc8d5e5bbeae7b8c8692616ab33ed994bc77178ef016d7b83f1a6a4e1f0e5631,"admin,+REP-2011-377 - Copia.pdf",2011_Universidade_Federal_de_Uberlandia_Genograma_e_Ecomapa_abordagem_com_adolescentes_de_familias_de_alto_risco.pdf,C:\calculadoras-de-enfermagem\docs\2011_Universidade_Federal_de_Uberlandia_Genograma_e_Ecomapa_abordagem_com_adolescentes_de_familias_de_alto_risco.pdf,1693473,2026-08-03T21:09:20.007760,,Genograma e Ecomapa: abordagem com adolescentes de famílias de alto risco,"[""Josina Nogueira Tannús"", ""Leila Bittar Moukachar Ramos"", ""Débora de Oliveira Santos"", ""Nicole Geovana Dias Carneiro"", ""Jacqueline Gonçalves Paiva"", ""Renata Nogueira Tannus""]",Universidade Federal de Uberlândia,2011,artigo_cientifico,Saude_Publica,"[""Adolescente"", ""Família"", ""Saúde da Família"", ""PSF""]",,processado
4,c72b9176ca1c58a6663768153b4939868e624980db48983dbcb6db5035237889,"admin,+GENOGRAMA+E+ECOMAPA (1) - Copia.pdf",2017_Universidade_Federal_do_Amazonas_UFAM_Genograma_e_Ecomapa_Representacao_Estrutural_da_Familia_no_Cuidado_Cotidiano_das.pdf,C:\calculadoras-de-enfermagem\docs\2017_Universidade_Federal_do_Amazonas_UFAM_Genograma_e_Ecomapa_Representacao_Estrutural_da_Familia_no_Cuidado_Cotidiano_das.pdf,1038250,2026-08-03T21:09:13.827147,,Genograma e Ecomapa: Representação Estrutural da Família no Cuidado Cotidiano das Sequelas do AVC,"[""Zilmar Augusto de Souza Filho"", ""Evelyne Marie Therese Mainbourg"", ""Nair Chase da Silva""]",Universidade Federal do Amazonas (UFAM),2017,artigo_cientifico,Enfermagem,"[""Família"", ""Enfermagem"", ""Saúde pública"", ""AVC""]",Artigo original,processado
3,1bbf30e8f0f72310da94b26dc544caa0f1df550498d266539639a1b26ab83519,A-HISTÓRIA-DA-SAÚDE.pdf,2020_Grupo_Educacional_FAVENI_A_Historia_da_Saude.pdf,C:\calculadoras-de-enfermagem\docs\2020_Grupo_Educacional_FAVENI_A_Historia_da_Saude.pdf,1590168,2026-08-03T21:09:09.380182,,A História da Saúde,"[""Thyciane Alvieira Gonsalves""]",Grupo Educacional FAVENI,2020,manual,Saude_Publica,[],,processado
2,e171c79bc6679d2d121f1315afb6612d813cda0a4743c3b38ceec0216837d971,A IMPORTANCIA DA COMPRESSAO ADEQUADA APÓS COLETA DE GASOMETRIA NA UTI ADULTO.pdf,2024_Universidade_FAVENI_A_IMPORTANCIA_DA_COMPRESSAO_ADEQUADA_APOS_COLETA_DE_GASOMETRIA_NA_UTI_ADULTO.pdf,C:\calculadoras-de-enfermagem\docs\2024_Universidade_FAVENI_A_IMPORTANCIA_DA_COMPRESSAO_ADEQUADA_APOS_COLETA_DE_GASOMETRIA_NA_UTI_ADULTO.pdf,111525,2026-08-03T21:09:06.201244,,A IMPORTANCIA DA COMPRESSAO ADEQUADA APÓS COLETA DE GASOMETRIA NA UTI ADULTO,"[""Cauê Silvério Marques Zipfel""]",Universidade FAVENI,2024,tese,Enfermagem,[],Trabalho de conclusão de curso,processado
1,1eb73b010026dc723bc9365d1ea65644f398fb42c184965c3a9446faaf41d708,2023 - RioSaúde - POP.DEA.006 - Carro de Urgência e Emergência.pdf.pdf,2023_RioSaude_POP.DEA.006_CARRO_DE_URGENCIA_E_EMERGENCIA.pdf,C:\calculadoras-de-enfermagem\docs\2023_RioSaude_POP.DEA.006_CARRO_DE_URGENCIA_E_EMERGENCIA.pdf,1159406,2026-08-03T21:09:01.548042,3,CARRO DE URGÊNCIA E EMERGÊNCIA,"[""Andrea Garcia"", ""Bárbara Rottas"", ""Virginia Ponte"", ""Robert Grossi"", ""Allan Novaes"", ""Zorahyde Pires"", ""Cristiane Pacheco"", ""Gustavo Dias"", ""Dr. Daniel da Mata""]",RioSaúde,2023,pop,Emergencia,[],,processado
